year	team	name	pts	total	game
1980	PHX	Rich Kelley	4	4	0047900020
1980	PHX	Walter Davis	28	28	0047900020
1980	LAL	Brad Holland	0	0	0047900020
1980	LAL	Jamaal Wilkes	15	15	0047900020
1980	LAL	Jim Chones	10	10	0047900020
1980	LAL	Kareem Abdul-Jabbar	37	37	0047900020
1980	LAL	Magic Johnson	12	12	0047900020
1980	LAL	Mark Landsberger	4	4	0047900020
1980	LAL	Michael Cooper	12	12	0047900020
1980	LAL	Norm Nixon	12	12	0047900020
1980	LAL	Spencer Haywood	6	6	0047900020
1980	ATL	Armond Hill	4	4	0047900025
1980	ATL	Charlie Criss	14	14	0047900025
1980	ATL	Dan Roundfield	17	17	0047900025
1980	ATL	Eddie Johnson	12	12	0047900025
1980	ATL	Jack Givens	2	2	0047900025
1980	ATL	Jim McElroy	8	8	0047900025
1980	ATL	John Brown	4	4	0047900025
1980	ATL	John Drew	10	10	0047900025
1980	ATL	Steve Hawes	2	2	0047900025
1980	ATL	Tree Rollins	10	10	0047900025
1980	PHL	Bernard Toone	0	0	0047900025
1980	PHL	Bobby Jones	20	20	0047900025
1980	PHL	Caldwell Jones	4	4	0047900025
1980	PHL	Darryl Dawkins	15	15	0047900025
1980	PHL	Henry Bibby	4	4	0047900025
1980	PHL	Jim Spanarkel	2	2	0047900025
1980	PHL	Julius Erving	17	17	0047900025
1980	PHL	Lionel Hollins	20	20	0047900025
1980	PHL	Maurice Cheeks	19	19	0047900025
1980	PHL	Steve Mix	6	6	0047900025
1980	PHX	Alvan Adams	18	18	0047900026
1980	PHX	Alvin Scott	7	7	0047900026
1980	PHX	Don Buse	17	17	0047900026
1980	PHX	Garfield Heard	15	15	0047900026
1980	PHX	Jeff Cook	9	9	0047900026
1980	PHX	Johnny High	2	2	0047900026
1980	PHX	Mike Bratz	10	10	0047900026
1980	PHX	Paul Westphal	25	25	0047900026
1980	PHX	Rich Kelley	10	10	0047900026
1980	PHX	Walter Davis	14	14	0047900026
1980	LAL	Brad Holland	0	0	0047900026
1980	LAL	Butch Lee	0	0	0047900026
1980	LAL	Jamaal Wilkes	21	21	0047900026
1980	LAL	Jim Chones	4	4	0047900026
1980	LAL	Kareem Abdul-Jabbar	25	25	0047900026
1980	LAL	Magic Johnson	8	8	0047900026
1980	LAL	Mark Landsberger	2	2	0047900026
1980	LAL	Marty Byrnes	2	2	0047900026
1980	LAL	Michael Cooper	4	4	0047900026
1980	LAL	Norm Nixon	21	21	0047900026
1980	LAL	Spencer Haywood	14	14	0047900026
1980	PHL	Bobby Jones	8	8	0047900028
1980	PHL	Caldwell Jones	10	10	0047900028
1980	PHL	Darryl Dawkins	30	30	0047900028
1980	PHL	Henry Bibby	2	2	0047900028
1980	PHL	Julius Erving	30	30	0047900028
1980	PHL	Lionel Hollins	12	12	0047900028
1980	PHL	Maurice Cheeks	9	9	0047900028
1980	PHL	Steve Mix	4	4	0047900028
1980	ATL	Armond Hill	5	5	0047900028
1980	ATL	Charlie Criss	14	14	0047900028
1980	ATL	Dan Roundfield	18	18	0047900028
1980	ATL	Eddie Johnson	21	21	0047900028
1980	ATL	Jim McElroy	0	0	0047900028
1980	ATL	John Brown	0	0	0047900028
1980	ATL	John Drew	29	29	0047900028
1980	ATL	Sam Pellom	0	0	0047900028
1980	ATL	Steve Hawes	13	13	0047900028
1980	ATL	Tree Rollins	0	0	0047900028
1980	LAL	Brad Holland	2	2	0047900029
1980	LAL	Butch Lee	0	0	0047900029
1980	LAL	Jamaal Wilkes	21	21	0047900029
1980	LAL	Jim Chones	12	12	0047900029
1980	LAL	Kareem Abdul-Jabbar	35	35	0047900029
1980	LAL	Magic Johnson	19	19	0047900029
1980	LAL	Mark Landsberger	6	6	0047900029
1980	LAL	Marty Byrnes	2	2	0047900029
1980	LAL	Michael Cooper	12	12	0047900029
1980	LAL	Norm Nixon	8	8	0047900029
1980	LAL	Spencer Haywood	9	9	0047900029
1980	PHX	Alvan Adams	11	11	0047900029
1980	PHX	Alvin Scott	7	7	0047900029
1980	PHX	Don Buse	1	1	0047900029
1980	PHX	Garfield Heard	7	7	0047900029
1980	PHX	Jeff Cook	10	10	0047900029
1980	PHX	Johnny High	8	8	0047900029
1980	PHX	Mike Bratz	8	8	0047900029
1980	PHX	Paul Westphal	14	14	0047900029
1980	PHX	Rich Kelley	9	9	0047900029
1980	PHX	Truck Robinson	2	2	0047900029
1980	PHX	Walter Davis	24	24	0047900029
1980	BOS	Cedric Maxwell	21	21	0047900031
1980	BOS	Chris Ford	7	7	0047900031
1980	BOS	Dave Cowens	14	14	0047900031
1980	BOS	Gerald Henderson	3	3	0047900031
1980	BOS	Jeff Judkins	3	3	0047900031
1980	BOS	Larry Bird	27	27	0047900031
1980	BOS	M.L. Carr	4	4	0047900031
1980	BOS	Nate Archibald	9	9	0047900031
1980	BOS	Pete Maravich	5	5	0047900031
1980	BOS	Rick Robey	0	0	0047900031
1980	PHL	Bobby Jones	6	6	0047900031
1980	PHL	Caldwell Jones	4	4	0047900031
1980	PHL	Darryl Dawkins	23	23	0047900031
1980	PHL	Henry Bibby	17	17	0047900031
1980	PHL	Julius Erving	29	29	0047900031
1980	PHL	Lionel Hollins	12	12	0047900031
1980	PHL	Maurice Cheeks	5	5	0047900031
1980	PHL	Steve Mix	0	0	0047900031
1980	BOS	Cedric Maxwell	17	17	0047900034
1980	BOS	Chris Ford	11	11	0047900034
1980	BOS	Dave Cowens	12	12	0047900034
1980	BOS	Eric Fernsten	0	0	0047900034
1980	BOS	Gerald Henderson	0	0	0047900034
1980	BOS	Jeff Judkins	0	0	0047900034
1980	BOS	Larry Bird	31	31	0047900034
1980	BOS	M.L. Carr	0	0	0047900034
1980	BOS	Nate Archibald	11	11	0047900034
1980	BOS	Pete Maravich	8	8	0047900034
1980	BOS	Rick Robey	6	6	0047900034
1980	PHL	Bobby Jones	13	13	0047900034
1980	PHL	Caldwell Jones	5	5	0047900034
1980	PHL	Darryl Dawkins	16	16	0047900034
1980	PHL	Henry Bibby	10	10	0047900034
1980	PHL	Julius Erving	24	24	0047900034
1980	PHL	Lionel Hollins	8	8	0047900034
1980	PHL	Maurice Cheeks	2	2	0047900034
1980	PHL	Steve Mix	12	12	0047900034
1980	LAL	Jamaal Wilkes	18	18	0047900035
1980	LAL	Jim Chones	14	14	0047900035
1980	LAL	Kareem Abdul-Jabbar	26	26	0047900035
1980	LAL	Magic Johnson	19	19	0047900035
1980	LAL	Mark Landsberger	4	4	0047900035
1980	LAL	Michael Cooper	9	9	0047900035
1980	LAL	Norm Nixon	10	10	0047900035
1980	LAL	Spencer Haywood	7	7	0047900035
1980	SEA	Dennis Johnson	2	2	0047900035
1980	SEA	Fred Brown	34	34	0047900035
1980	SEA	Gus Williams	28	28	0047900035
1980	SEA	Jack Sikma	11	11	0047900035
1980	SEA	James Bailey	6	6	0047900035
1980	SEA	John Johnson	8	8	0047900035
1980	SEA	Lonnie Shelton	15	15	0047900035
1980	SEA	Paul Silas	2	2	0047900035
1980	SEA	Tom LaGarde	0	0	0047900035
1980	SEA	Vinnie Johnson	2	2	0047900035
1980	SEA	Wally Walker	0	0	0047900035
1980	LAL	Jamaal Wilkes	16	16	0047900036
1980	LAL	Jim Chones	9	9	0047900036
1980	LAL	Kareem Abdul-Jabbar	31	31	0047900036
1980	LAL	Magic Johnson	19	19	0047900036
1980	LAL	Mark Landsberger	2	2	0047900036
1980	LAL	Michael Cooper	6	6	0047900036
1980	LAL	Norm Nixon	19	19	0047900036
1980	LAL	Spencer Haywood	6	6	0047900036
1980	SEA	Dennis Johnson	20	20	0047900036
1980	SEA	Fred Brown	14	14	0047900036
1980	SEA	Gus Williams	24	24	0047900036
1980	SEA	Jack Sikma	8	8	0047900036
1980	SEA	James Bailey	2	2	0047900036
1980	SEA	John Johnson	11	11	0047900036
1980	SEA	Lonnie Shelton	16	16	0047900036
1980	SEA	Paul Silas	2	2	0047900036
1980	SEA	Tom LaGarde	2	2	0047900036
1980	SEA	Wally Walker	0	0	0047900036
1980	PHL	Bobby Jones	9	9	0047900037
1980	PHL	Caldwell Jones	8	8	0047900037
1980	PHL	Darryl Dawkins	14	14	0047900037
1980	PHL	Henry Bibby	8	8	0047900037
1980	PHL	Julius Erving	28	28	0047900037
1980	PHL	Lionel Hollins	16	16	0047900037
1980	PHL	Maurice Cheeks	14	14	0047900037
1980	PHL	Steve Mix	2	2	0047900037
1980	BOS	Cedric Maxwell	17	17	0047900037
1980	BOS	Chris Ford	10	10	0047900037
1980	BOS	Dave Cowens	8	8	0047900037
1980	BOS	Gerald Henderson	2	2	0047900037
1980	BOS	Larry Bird	22	22	0047900037
1980	BOS	M.L. Carr	6	6	0047900037
1980	BOS	Nate Archibald	18	18	0047900037
1980	BOS	Pete Maravich	12	12	0047900037
1980	BOS	Rick Robey	2	2	0047900037
1980	PHL	Bobby Jones	14	14	0047900038
1980	PHL	Caldwell Jones	4	4	0047900038
1980	PHL	Darryl Dawkins	17	17	0047900038
1980	PHL	Henry Bibby	7	7	0047900038
1980	PHL	Julius Erving	30	30	0047900038
1980	PHL	Lionel Hollins	13	13	0047900038
1980	PHL	Maurice Cheeks	9	9	0047900038
1980	PHL	Steve Mix	8	8	0047900038
1980	BOS	Cedric Maxwell	18	18	0047900038
1980	BOS	Chris Ford	2	2	0047900038
1980	BOS	Dave Cowens	10	10	0047900038
1980	BOS	Gerald Henderson	6	6	0047900038
1980	BOS	Larry Bird	19	19	0047900038
1980	BOS	M.L. Carr	15	15	0047900038
1980	BOS	Nate Archibald	14	14	0047900038
1980	BOS	Pete Maravich	2	2	0047900038
1980	BOS	Rick Robey	4	4	0047900038
1980	SEA	Dennis Johnson	18	18	0047900039
1980	SEA	Fred Brown	8	8	0047900039
1980	SEA	Gus Williams	23	23	0047900039
1980	SEA	Jack Sikma	13	13	0047900039
1980	SEA	James Bailey	4	4	0047900039
1980	SEA	John Johnson	19	19	0047900039
1980	SEA	Lonnie Shelton	7	7	0047900039
1980	SEA	Paul Silas	2	2	0047900039
1980	SEA	Tom LaGarde	6	6	0047900039
1980	LAL	Brad Holland	2	2	0047900039
1980	LAL	Jamaal Wilkes	21	21	0047900039
1980	LAL	Jim Chones	2	2	0047900039
1980	LAL	Kareem Abdul-Jabbar	33	33	0047900039
1980	LAL	Magic Johnson	14	14	0047900039
1980	LAL	Mark Landsberger	0	0	0047900039
1980	LAL	Michael Cooper	11	11	0047900039
1980	LAL	Norm Nixon	17	17	0047900039
1980	LAL	Spencer Haywood	4	4	0047900039
1980	BOS	Cedric Maxwell	17	17	0047900040
1980	BOS	Chris Ford	2	2	0047900040
1980	BOS	Dave Cowens	22	22	0047900040
1980	BOS	Eric Fernsten	0	0	0047900040
1980	BOS	Gerald Henderson	7	7	0047900040
1980	BOS	Jeff Judkins	2	2	0047900040
1980	BOS	Larry Bird	12	12	0047900040
1980	BOS	M.L. Carr	6	6	0047900040
1980	BOS	Nate Archibald	22	22	0047900040
1980	BOS	Pete Maravich	4	4	0047900040
1980	BOS	Rick Robey	0	0	0047900040
1980	PHL	Bernard Toone	0	0	0047900040
1980	PHL	Bobby Jones	19	19	0047900040
1980	PHL	Caldwell Jones	12	12	0047900040
1980	PHL	Clint Richardson	0	0	0047900040
1980	PHL	Darryl Dawkins	18	18	0047900040
1980	PHL	Henry Bibby	3	3	0047900040
1980	PHL	Jim Spanarkel	0	0	0047900040
1980	PHL	Julius Erving	14	14	0047900040
1980	PHL	Lionel Hollins	24	24	0047900040
1980	PHL	Maurice Cheeks	6	6	0047900040
1980	PHL	Steve Mix	9	9	0047900040
1980	SEA	Dennis Johnson	18	18	0047900041
1980	SEA	Fred Brown	1	1	0047900041
1980	SEA	Gus Williams	25	25	0047900041
1980	SEA	Jack Sikma	10	10	0047900041
1980	SEA	John Johnson	8	8	0047900041
1980	SEA	Lonnie Shelton	15	15	0047900041
1980	SEA	Paul Silas	4	4	0047900041
1980	SEA	Tom LaGarde	2	2	0047900041
1980	SEA	Wally Walker	10	10	0047900041
1980	LAL	Brad Holland	0	0	0047900041
1980	LAL	Jamaal Wilkes	24	24	0047900041
1980	LAL	Jim Chones	4	4	0047900041
1980	LAL	Kareem Abdul-Jabbar	25	25	0047900041
1980	LAL	Magic Johnson	15	15	0047900041
1980	LAL	Mark Landsberger	2	2	0047900041
1980	LAL	Michael Cooper	9	9	0047900041
1980	LAL	Norm Nixon	19	19	0047900041
1980	LAL	Spencer Haywood	0	0	0047900041
1980	LAL	Jamaal Wilkes	15	15	0047900042
1980	LAL	Jim Chones	6	6	0047900042
1980	LAL	Kareem Abdul-Jabbar	38	38	0047900042
1980	LAL	Magic Johnson	20	20	0047900042
1980	LAL	Mark Landsberger	4	4	0047900042
1980	LAL	Michael Cooper	9	9	0047900042
1980	LAL	Norm Nixon	19	19	0047900042
1980	SEA	Dennis Johnson	29	29	0047900042
1980	SEA	Fred Brown	10	10	0047900042
1980	SEA	Gus Williams	18	18	0047900042
1980	SEA	Jack Sikma	8	8	0047900042
1980	SEA	John Johnson	19	19	0047900042
1980	SEA	Lonnie Shelton	10	10	0047900042
1980	SEA	Paul Silas	2	2	0047900042
1980	SEA	Tom LaGarde	6	6	0047900042
1980	SEA	Wally Walker	3	3	0047900042
1980	LAL	Brad Holland	2	4	0047900043
1980	LAL	Jamaal Wilkes	20	33	0047900043
1980	LAL	Jim Chones	3	6	0047900043
1980	LAL	Kareem Abdul-Jabbar	33	58	0047900043
1980	LAL	Magic Johnson	16	38	0047900043
1980	LAL	Mark Landsberger	10	15	0047900043
1980	LAL	Michael Cooper	2	11	0047900043
1980	LAL	Norm Nixon	23	31	0047900043
1980	LAL	Spencer Haywood	0	0	0047900043
1980	PHL	Bobby Jones	15	30	0047900043
1980	PHL	Caldwell Jones	15	33	0047900043
1980	PHL	Darryl Dawkins	12	20	0047900043
1980	PHL	Henry Bibby	6	13	0047900043
1980	PHL	Julius Erving	20	35	0047900043
1980	PHL	Lionel Hollins	16	29	0047900043
1980	PHL	Maurice Cheeks	12	23	0047900043
1980	PHL	Steve Mix	6	12	0047900043
1980	LAL	Jamaal Wilkes	18	29	0047900044
1980	LAL	Jim Chones	14	28	0047900044
1980	LAL	Kareem Abdul-Jabbar	38	62	0047900044
1980	LAL	Magic Johnson	13	34	0047900044
1980	LAL	Mark Landsberger	2	10	0047900044
1980	LAL	Michael Cooper	9	15	0047900044
1980	LAL	Norm Nixon	8	27	0047900044
1980	LAL	Spencer Haywood	2	2	0047900044
1980	PHL	Bobby Jones	13	22	0047900044
1980	PHL	Caldwell Jones	3	10	0047900044
1980	PHL	Darryl Dawkins	25	40	0047900044
1980	PHL	Henry Bibby	6	9	0047900044
1980	PHL	Julius Erving	23	46	0047900044
1980	PHL	Lionel Hollins	10	25	0047900044
1980	PHL	Maurice Cheeks	23	43	0047900044
1980	PHL	Steve Mix	4	5	0047900044
1980	PHL	Bobby Jones	11	18	0047900045
1980	PHL	Caldwell Jones	15	32	0047900045
1980	PHL	Darryl Dawkins	21	34	0047900045
1980	PHL	Henry Bibby	2	9	0047900045
1980	PHL	Julius Erving	24	39	0047900045
1980	PHL	Lionel Hollins	10	26	0047900045
1980	PHL	Maurice Cheeks	18	32	0047900045
1980	PHL	Steve Mix	0	2	0047900045
1980	LAL	Brad Holland	0	1	0047900045
1980	LAL	Jamaal Wilkes	19	33	0047900045
1980	LAL	Jim Chones	11	19	0047900045
1980	LAL	Kareem Abdul-Jabbar	33	54	0047900045
1980	LAL	Magic Johnson	16	34	0047900045
1980	LAL	Mark Landsberger	0	2	0047900045
1980	LAL	Michael Cooper	10	20	0047900045
1980	LAL	Norm Nixon	22	34	0047900045
1980	PHL	Bobby Jones	11	24	0047900046
1980	PHL	Caldwell Jones	9	24	0047900046
1980	PHL	Darryl Dawkins	26	37	0047900046
1980	PHL	Henry Bibby	0	1	0047900046
1980	PHL	Julius Erving	23	33	0047900046
1980	PHL	Lionel Hollins	18	37	0047900046
1980	PHL	Maurice Cheeks	18	29	0047900046
1980	LAL	Jamaal Wilkes	20	32	0047900046
1980	LAL	Jim Chones	6	14	0047900046
1980	LAL	Kareem Abdul-Jabbar	23	43	0047900046
1980	LAL	Magic Johnson	28	50	0047900046
1980	LAL	Mark Landsberger	6	16	0047900046
1980	LAL	Michael Cooper	3	9	0047900046
1980	LAL	Norm Nixon	16	28	0047900046
1980	LAL	Jamaal Wilkes	14	22	0047900047
1980	LAL	Jim Chones	5	14	0047900047
1980	LAL	Kareem Abdul-Jabbar	40	60	0047900047
1980	LAL	Magic Johnson	14	42	0047900047
1980	LAL	Mark Landsberger	2	8	0047900047
1980	LAL	Michael Cooper	13	26	0047900047
1980	LAL	Norm Nixon	20	33	0047900047
1980	PHL	Bobby Jones	8	15	0047900047
1980	PHL	Caldwell Jones	6	17	0047900047
1980	PHL	Darryl Dawkins	23	38	0047900047
1980	PHL	Henry Bibby	8	14	0047900047
1980	PHL	Julius Erving	36	57	0047900047
1980	PHL	Lionel Hollins	10	29	0047900047
1980	PHL	Maurice Cheeks	4	12	0047900047
1980	PHL	Steve Mix	8	11	0047900047
1980	PHL	Bernard Toone	0	0	0047900048
1980	PHL	Bobby Jones	8	21	0047900048
1980	PHL	Caldwell Jones	6	16	0047900048
1980	PHL	Clint Richardson	0	0	0047900048
1980	PHL	Darryl Dawkins	14	22	0047900048
1980	PHL	Henry Bibby	8	15	0047900048
1980	PHL	Jim Spanarkel	0	1	0047900048
1980	PHL	Julius Erving	27	41	0047900048
1980	PHL	Lionel Hollins	13	20	0047900048
1980	PHL	Maurice Cheeks	13	24	0047900048
1980	PHL	Steve Mix	18	25	0047900048
1980	LAL	Brad Holland	8	10	0047900048
1980	LAL	Jamaal Wilkes	37	50	0047900048
1980	LAL	Jim Chones	11	29	0047900048
1980	LAL	Magic Johnson	42	68	0047900048
1980	LAL	Mark Landsberger	5	17	0047900048
1980	LAL	Marty Byrnes	0	0	0047900048
1980	LAL	Michael Cooper	16	28	0047900048
1980	LAL	Norm Nixon	4	18	0047900048
1981	LAL	Brad Holland	0	0	0048000003
1981	LAL	Eddie Jordan	0	0	0048000003
1981	LAL	Jamaal Wilkes	16	16	0048000003
1981	LAL	Jim Brewer	0	0	0048000003
1981	LAL	Jim Chones	12	12	0048000003
1981	LAL	Kareem Abdul-Jabbar	21	21	0048000003
1981	LAL	Magic Johnson	26	26	0048000003
1981	LAL	Mark Landsberger	0	0	0048000003
1981	LAL	Michael Cooper	10	10	0048000003
1981	LAL	Norm Nixon	22	22	0048000003
1981	HOU	Allen Leavell	6	6	0048000003
1981	HOU	Bill Willoughby	6	6	0048000003
1981	HOU	Billy Paultz	15	15	0048000003
1981	HOU	Calvin Garrett	0	0	0048000003
1981	HOU	Calvin Murphy	19	19	0048000003
1981	HOU	Mike Dunleavy	8	8	0048000003
1981	HOU	Moses Malone	38	38	0048000003
1981	HOU	Robert Reid	13	13	0048000003
1981	HOU	Tom Henderson	6	6	0048000003
1981	HOU	Bill Willoughby	6	6	0048000006
1981	HOU	Billy Paultz	10	10	0048000006
1981	HOU	Calvin Murphy	29	29	0048000006
1981	HOU	Mike Dunleavy	6	6	0048000006
1981	HOU	Moses Malone	33	33	0048000006
1981	HOU	Robert Reid	14	14	0048000006
1981	HOU	Tom Henderson	4	4	0048000006
1981	LAL	Eddie Jordan	0	0	0048000006
1981	LAL	Jamaal Wilkes	22	22	0048000006
1981	LAL	Jim Chones	6	6	0048000006
1981	LAL	Kareem Abdul-Jabbar	27	27	0048000006
1981	LAL	Magic Johnson	15	15	0048000006
1981	LAL	Mark Landsberger	3	3	0048000006
1981	LAL	Michael Cooper	17	17	0048000006
1981	LAL	Norm Nixon	21	21	0048000006
1981	LAL	Jamaal Wilkes	16	16	0048000010
1981	LAL	Jim Brewer	0	0	0048000010
1981	LAL	Jim Chones	6	6	0048000010
1981	LAL	Kareem Abdul-Jabbar	32	32	0048000010
1981	LAL	Magic Johnson	10	10	0048000010
1981	LAL	Mark Landsberger	2	2	0048000010
1981	LAL	Michael Cooper	5	5	0048000010
1981	LAL	Norm Nixon	15	15	0048000010
1981	HOU	Allen Leavell	6	6	0048000010
1981	HOU	Bill Willoughby	7	7	0048000010
1981	HOU	Billy Paultz	9	9	0048000010
1981	HOU	Calvin Garrett	0	0	0048000010
1981	HOU	Calvin Murphy	14	14	0048000010
1981	HOU	Mike Dunleavy	10	10	0048000010
1981	HOU	Moses Malone	23	23	0048000010
1981	HOU	Robert Reid	16	16	0048000010
1981	HOU	Tom Henderson	4	4	0048000010
1981	BOS	Cedric Maxwell	21	21	0048000012
1981	BOS	Chris Ford	9	9	0048000012
1981	BOS	Eric Fernsten	0	0	0048000012
1981	BOS	Gerald Henderson	10	10	0048000012
1981	BOS	Kevin McHale	21	21	0048000012
1981	BOS	Larry Bird	23	23	0048000012
1981	BOS	M.L. Carr	2	2	0048000012
1981	BOS	Nate Archibald	14	14	0048000012
1981	BOS	Rick Robey	2	2	0048000012
1981	BOS	Robert Parish	17	17	0048000012
1981	BOS	Terry Duerod	2	2	0048000012
1981	CHI	Artis Gilmore	18	18	0048000012
1981	CHI	Bob Wilkerson	11	11	0048000012
1981	CHI	Coby Dietrick	8	8	0048000012
1981	CHI	David Greenwood	14	14	0048000012
1981	CHI	Dwight Jones	19	19	0048000012
1981	CHI	James Wilkes	0	0	0048000012
1981	CHI	Larry Kenon	6	6	0048000012
1981	CHI	Reggie Theus	13	13	0048000012
1981	CHI	Ricky Sobers	10	10	0048000012
1981	CHI	Ronnie Lester	10	10	0048000012
1981	CHI	Sam Worthen	0	0	0048000012
1981	SAN	Dave Corzine	6	6	0048000013
1981	SAN	George Gervin	30	30	0048000013
1981	SAN	George Johnson	4	4	0048000013
1981	SAN	James Silas	6	6	0048000013
1981	SAN	Johnny Moore	2	2	0048000013
1981	SAN	Mark Olberding	16	16	0048000013
1981	SAN	Michael Wiley	0	0	0048000013
1981	SAN	Paul Griffin	1	1	0048000013
1981	SAN	Reggie Johnson	15	15	0048000013
1981	SAN	Ron Brewer	18	18	0048000013
1981	HOU	Bill Willoughby	6	6	0048000013
1981	HOU	Billy Paultz	18	18	0048000013
1981	HOU	Calvin Garrett	0	0	0048000013
1981	HOU	Calvin Murphy	21	21	0048000013
1981	HOU	Major Jones	2	2	0048000013
1981	HOU	Mike Dunleavy	16	16	0048000013
1981	HOU	Moses Malone	27	27	0048000013
1981	HOU	Robert Reid	14	14	0048000013
1981	HOU	Rudy Tomjanovich	1	1	0048000013
1981	HOU	Tom Henderson	2	2	0048000013
1981	BOS	Cedric Maxwell	10	10	0048000016
1981	BOS	Chris Ford	8	8	0048000016
1981	BOS	Gerald Henderson	4	4	0048000016
1981	BOS	Kevin McHale	6	6	0048000016
1981	BOS	Larry Bird	12	12	0048000016
1981	BOS	M.L. Carr	7	7	0048000016
1981	BOS	Nate Archibald	27	27	0048000016
1981	BOS	Rick Robey	5	5	0048000016
1981	BOS	Robert Parish	27	27	0048000016
1981	BOS	Terry Duerod	0	0	0048000016
1981	CHI	Artis Gilmore	19	19	0048000016
1981	CHI	Bob Wilkerson	12	12	0048000016
1981	CHI	Coby Dietrick	3	3	0048000016
1981	CHI	David Greenwood	10	10	0048000016
1981	CHI	Dwight Jones	13	13	0048000016
1981	CHI	James Wilkes	0	0	0048000016
1981	CHI	Larry Kenon	10	10	0048000016
1981	CHI	Reggie Theus	21	21	0048000016
1981	CHI	Ricky Sobers	9	9	0048000016
1981	CHI	Ronnie Lester	0	0	0048000016
1981	SAN	Dave Corzine	4	4	0048000018
1981	SAN	George Gervin	24	24	0048000018
1981	SAN	George Johnson	6	6	0048000018
1981	SAN	James Silas	6	6	0048000018
1981	SAN	Johnny Moore	6	6	0048000018
1981	SAN	Kevin Restani	0	0	0048000018
1981	SAN	Mark Olberding	34	34	0048000018
1981	SAN	Michael Wiley	2	2	0048000018
1981	SAN	Paul Griffin	8	8	0048000018
1981	SAN	Reggie Johnson	14	14	0048000018
1981	SAN	Ron Brewer	21	21	0048000018
1981	HOU	Allen Leavell	6	6	0048000018
1981	HOU	Bill Willoughby	4	4	0048000018
1981	HOU	Billy Paultz	13	13	0048000018
1981	HOU	Calvin Murphy	34	34	0048000018
1981	HOU	Major Jones	2	2	0048000018
1981	HOU	Mike Dunleavy	12	12	0048000018
1981	HOU	Moses Malone	21	21	0048000018
1981	HOU	Robert Reid	19	19	0048000018
1981	HOU	Tom Henderson	2	2	0048000018
1981	HOU	Allen Leavell	2	2	0048000021
1981	HOU	Bill Willoughby	4	4	0048000021
1981	HOU	Billy Paultz	5	5	0048000021
1981	HOU	Calvin Garrett	8	8	0048000021
1981	HOU	Calvin Murphy	10	10	0048000021
1981	HOU	Major Jones	0	0	0048000021
1981	HOU	Mike Dunleavy	11	11	0048000021
1981	HOU	Moses Malone	41	41	0048000021
1981	HOU	Robert Reid	25	25	0048000021
1981	HOU	Rudy Tomjanovich	0	0	0048000021
1981	HOU	Tom Henderson	6	6	0048000021
1981	SAN	Dave Corzine	5	5	0048000021
1981	SAN	George Gervin	33	33	0048000021
1981	SAN	George Johnson	4	4	0048000021
1981	SAN	James Silas	15	15	0048000021
1981	SAN	Johnny Moore	2	2	0048000021
1981	SAN	Kevin Restani	2	2	0048000021
1981	SAN	Mark Olberding	14	14	0048000021
1981	SAN	Michael Wiley	0	0	0048000021
1981	SAN	Paul Griffin	2	2	0048000021
1981	SAN	Reggie Johnson	4	4	0048000021
1981	SAN	Ron Brewer	18	18	0048000021
1981	CHI	Artis Gilmore	14	14	0048000022
1981	CHI	Bob Wilkerson	14	14	0048000022
1981	CHI	Coby Dietrick	2	2	0048000022
1981	CHI	David Greenwood	23	23	0048000022
1981	CHI	Dwight Jones	4	4	0048000022
1981	CHI	Larry Kenon	10	10	0048000022
1981	CHI	Reggie Theus	26	26	0048000022
1981	CHI	Ricky Sobers	14	14	0048000022
1981	CHI	Ronnie Lester	0	0	0048000022
1981	BOS	Cedric Maxwell	19	19	0048000022
1981	BOS	Chris Ford	13	13	0048000022
1981	BOS	Gerald Henderson	0	0	0048000022
1981	BOS	Kevin McHale	13	13	0048000022
1981	BOS	Larry Bird	24	24	0048000022
1981	BOS	M.L. Carr	6	6	0048000022
1981	BOS	Nate Archibald	16	16	0048000022
1981	BOS	Rick Robey	6	6	0048000022
1981	BOS	Robert Parish	16	16	0048000022
1981	HOU	Bill Willoughby	0	0	0048000025
1981	HOU	Billy Paultz	20	20	0048000025
1981	HOU	Calvin Garrett	4	4	0048000025
1981	HOU	Calvin Murphy	15	15	0048000025
1981	HOU	Mike Dunleavy	14	14	0048000025
1981	HOU	Moses Malone	17	17	0048000025
1981	HOU	Robert Reid	33	33	0048000025
1981	HOU	Rudy Tomjanovich	1	1	0048000025
1981	HOU	Tom Henderson	8	8	0048000025
1981	SAN	Dave Corzine	18	18	0048000025
1981	SAN	George Gervin	33	33	0048000025
1981	SAN	George Johnson	2	2	0048000025
1981	SAN	James Silas	21	21	0048000025
1981	SAN	Johnny Moore	4	4	0048000025
1981	SAN	Mark Olberding	21	21	0048000025
1981	SAN	Paul Griffin	0	0	0048000025
1981	SAN	Reggie Johnson	11	11	0048000025
1981	SAN	Ron Brewer	4	4	0048000025
1981	CHI	Artis Gilmore	19	19	0048000026
1981	CHI	Bob Wilkerson	4	4	0048000026
1981	CHI	Coby Dietrick	4	4	0048000026
1981	CHI	David Greenwood	24	24	0048000026
1981	CHI	Dwight Jones	12	12	0048000026
1981	CHI	Larry Kenon	4	4	0048000026
1981	CHI	Reggie Theus	12	12	0048000026
1981	CHI	Ricky Sobers	17	17	0048000026
1981	CHI	Ronnie Lester	7	7	0048000026
1981	BOS	Cedric Maxwell	9	9	0048000026
1981	BOS	Chris Ford	7	7	0048000026
