year,week,name,id,gross,theaters
2000,33,Sunshine,rl2389870081,154025,136
2000,33,Mission: Impossible II,rl1600292353,144508,219
2000,33,Mysteries of Egypt,rl2119271937,142376,17
2000,33,T-Rex: Back to the Cretaceous,rl2423752193,139885,20
2000,33,The Girl on the Bridge,rl307529217,120954,32
2000,33,MVP: Most Valuable Primate,rl459572737,110829,109
2000,33,Butterfly,rl3494479361,109376,68
2000,33,Galapagos,rl1599440385,101713,9
2000,33,The Eyes of Tammy Faye,rl3025176065,98523,49
2000,33,Extreme,rl3142616577,95379,12
2000,33,Blood Simple,rl3309798913,85009,61
2000,33,Road Trip,rl1684833793,83548,190
2000,33,Alien Adventure,rl3259008513,75085,9
2000,33,Shower,rl158434817,71233,42
2000,33,Center Stage,rl3880289793,57304,127
2000,33,Loser,rl2556528129,50230,83
2000,33,Siegfried & Roy: The Magic Box,rl1499170305,50188,11
2000,33,Chuck & Buck,rl2286650881,50018,42
2000,33,The Opportunists,rl3714483713,49050,10
2000,33,Wonderland,rl561677825,47002,25
2000,33,Margaret Cho: I'm the One That I Want,rl1079739905,44823,7
2000,33,Shaft,rl2322499073,42954,101
2000,33,Aimee & Jaguar,rl2302707201,37755,8
2000,33,Alice and Martin,rl3426780673,36802,14
2000,33,The Five Senses,rl3646129665,36271,39
2000,33,Thrill Ride: The Science of Fun,rl2691991041,35423,4
2000,33,Africa's Elephant Kingdom,rl1717274113,34813,9
2000,33,The Life and Times of Hank Greenberg,rl458655233,32520,22
2000,33,Island of the Sharks,rl1146783233,31550,4
2000,33,Small Time Crooks,rl896566785,31413,105
2000,33,High Fidelity,rl1213826561,29986,31
2000,33,An Affair of Love,rl1228965377,29538,6
2000,33,The Ballad of Ramblin' Jack,rl3074786817,6776,1
2000,36,The Watcher,rl7898625,9062295,2742
2000,36,Nurse Betty,rl3244787201,7145950,1459
2000,36,Bring It On,rl2085193217,6813120,2416
2000,36,The Cell,rl3964175873,3654515,2476
2000,36,Space Cowboys,rl3782247937,3340850,2607
2000,36,What Lies Beneath,rl4084762113,2767993,2166
2000,36,The Art of War,rl2302838273,2476366,2370
2000,36,The Original Kings of Comedy,rl1768326657,2354174,997
2000,36,The Way of the Gun,rl1652065793,2150979,1515
2000,36,Highlander: Endgame,rl1331267073,1915328,1545
2000,36,The Replacements,rl2624423425,1764843,2058
2000,36,Nutty Professor II: The Klumps,rl2388428289,1634720,1694
2000,36,Autumn in New York,rl826639873,1409198,1801
2000,36,Coyote Ugly,rl1900905985,1308214,1412
2000,36,Saving Grace,rl2456782337,1195997,875
2000,36,The Crew,rl1414366721,1156268,1487
2000,36,Bless the Child,rl4131882497,805393,1165
2000,36,Hollow Man,rl4065953281,770511,1184
2000,36,The Perfect Storm,rl661161473,634000,705
2000,36,Whipped,rl930842113,590549,1561
2000,36,Turn It Up,rl628524545,576820,661
2000,36,X-Men,rl1383761409,574629,665
2000,36,Backstage,rl1766163969,496226,322
2000,36,Gladiator,rl2136245761,483001,583
2000,36,The Tao of Steve,rl2843051521,399865,186
2000,36,Fiza,rl3495134721,374708,39
2000,36,Mission: Impossible II,rl1600292353,369260,382
2000,36,The Kid,rl4216292865,343913,585
2000,36,Chicken Run,rl1649116673,339010,621
2000,36,Gone in 60 Seconds,rl2203354625,256349,353
2000,36,Dinosaur,rl2605680129,256349,353
2000,36,The Patriot,rl3244918273,248485,395
2000,36,Big Momma's House,rl38241793,230674,302
2000,36,Michael Jordan to the Max,rl1348306433,212617,40
2000,36,Scary Movie,rl4033840641,199301,373
2000,36,"Me, Myself & Irene",rl274892289,185004,292
2000,36,Croupier,rl2756544001,183040,134
2000,36,Pokémon the Movie 2000,rl443254273,181216,531
2000,36,Godzilla 2000: Millennium,rl3176433153,155416,485
2000,36,T-Rex: Back to the Cretaceous,rl2423752193,143580,20
2000,36,Love & Sex,rl559973889,131300,76
2000,36,Mysteries of Egypt,rl2119271937,118911,17
2000,36,The Adventures of Rocky & Bullwinkle,rl2825684481,117045,289
2000,36,Extreme,rl3142616577,104783,14
2000,36,Cirque du Soleil: Journey of Man,rl3964372481,94067,22
2000,36,The Girl on the Bridge,rl307529217,90498,46
2000,36,Frequency,rl3377628673,84394,147
2000,36,Butterfly,rl3494479361,79019,68
2000,36,Cecil B. Demented,rl4098393601,70765,70
2000,36,Alien Adventure,rl3259008513,70678,8
2000,36,Galapagos,rl1599440385,68175,10
2000,36,Thomas and the Magic Railroad,rl1198818817,66833,257
2000,36,Shanghai Noon,rl4050552321,66697,142
2000,36,The Eyes of Tammy Faye,rl3025176065,59628,42
2000,36,The Life and Times of Hank Greenberg,rl458655233,57932,31
2000,36,Sunshine,rl2389870081,56060,75
2000,36,This Is Spinal Tap,rl561219073,55854,10
2000,36,The Opportunists,rl3714483713,55668,31
2000,36,Aimee & Jaguar,rl2302707201,42699,12
2000,36,Shower,rl158434817,37871,41
2000,36,An Affair of Love,rl1228965377,35766,13
2000,36,Siegfried & Roy: The Magic Box,rl1499170305,29543,15
2000,36,Smiling Fish & Goat on Fire,rl594576897,29404,12
2000,36,God's Army,rl1129612801,29272,29
2000,36,Center Stage,rl3880289793,26686,94
2000,36,East Is East,rl1011975681,23332,44
2000,36,Anatomy,rl3796076033,5725,8
2000,37,The Watcher,rl7898625,5805680,2745
2000,37,Bait,rl3141895681,5485591,2352
2000,37,Bring It On,rl2085193217,5084580,2427
2000,37,Nurse Betty,rl3244787201,4658762,1469
2000,37,Space Cowboys,rl3782247937,2515232,2461
2000,37,The Cell,rl3964175873,2448021,2250
2000,37,What Lies Beneath,rl4084762113,2406524,2007
2000,37,Almost Famous,rl256083457,2314646,131
2000,37,Scary Movie,rl4033840641,2039085,1997
2000,37,Duets,rl4149118465,2002588,581
2000,37,The Art of War,rl2302838273,1553230,1705
2000,37,The Original Kings of Comedy,rl1768326657,1537461,1040
2000,37,The Replacements,rl2624423425,1384541,1713
2000,37,Nutty Professor II: The Klumps,rl2388428289,1219740,1402
2000,37,The Way of the Gun,rl1652065793,1217915,1565
2000,37,Highlander: Endgame,rl1331267073,1103835,1546
2000,37,Coyote Ugly,rl1900905985,1003196,1104
2000,37,Autumn in New York,rl826639873,945789,1572
2000,37,Saving Grace,rl2456782337,896914,874
2000,37,The Crew,rl1414366721,670811,1188
2000,37,The Perfect Storm,rl661161473,543376,664
2000,37,Gladiator,rl2136245761,518144,737
2000,37,Hollow Man,rl4065953281,490265,606
2000,37,X-Men,rl1383761409,476840,581
2000,37,Bless the Child,rl4131882497,469332,652
2000,37,The Tao of Steve,rl2843051521,345312,189
2000,37,Mission: Impossible II,rl1600292353,315667,369
2000,37,Chicken Run,rl1649116673,276101,594
2000,37,Shaft,rl2322499073,265165,353
2000,37,The Kid,rl4216292865,254661,466
2000,37,Backstage,rl1766163969,203393,297
2000,37,The Patriot,rl3244918273,202832,247
2000,37,Turn It Up,rl628524545,195027,631
2000,37,Big Momma's House,rl38241793,190980,287
2000,37,T-Rex: Back to the Cretaceous,rl2423752193,174845,19
2000,37,Gone in 60 Seconds,rl2203354625,170684,223
2000,37,Fiza,rl3495134721,149883,39
2000,37,"Me, Myself & Irene",rl274892289,149384,259
2000,37,Croupier,rl2756544001,143190,121
2000,37,Pokémon the Movie 2000,rl443254273,135907,531
2000,37,Dinosaur,rl2605680129,107012,187
2000,37,Cirque du Soleil: Journey of Man,rl3964372481,106594,22
2000,37,The Girl on the Bridge,rl307529217,88145,45
2000,37,Love & Sex,rl559973889,82784,58
2000,37,Godzilla 2000: Millennium,rl3176433153,81920,211
2000,37,Whipped,rl930842113,80863,235
2000,37,Thomas and the Magic Railroad,rl1198818817,74315,325
2000,37,Urbania,rl1064928769,72129,10
2000,37,The Adventures of Rocky & Bullwinkle,rl2825684481,71750,205
2000,37,Alien Adventure,rl3259008513,71365,8
2000,37,Extreme,rl3142616577,69643,11
2000,37,Sunshine,rl2389870081,65172,115
2000,37,Butterfly,rl3494479361,63354,67
2000,37,Place Vendôme,rl3714614785,56540,12
2000,37,Galapagos,rl1599440385,53253,9
2000,37,MVP: Most Valuable Primate,rl459572737,51808,101
2000,37,The Eyes of Tammy Faye,rl3025176065,51668,44
2000,37,Shanghai Noon,rl4050552321,50986,120
2000,37,Goya in Bordeaux,rl710379009,47962,5
2000,37,The Life and Times of Hank Greenberg,rl458655233,46561,29
2000,37,Karobaar: The Business of Love,rl3462235649,45200,22
2000,37,Aimee & Jaguar,rl2302707201,43391,15
2000,37,Cecil B. Demented,rl4098393601,40239,57
2000,37,Solomon & Gaenor,rl1383106049,39087,20
2000,37,An Affair of Love,rl1228965377,38476,18
2000,37,Into the Arms of Strangers,rl324699649,32037,5
2000,37,This Is Spinal Tap,rl561219073,30971,11
2000,37,The Opportunists,rl3714483713,29989,24
2000,37,Paragraph 175,rl2322171393,25007,2
2000,37,Circus,rl3897263617,8406,8
2000,37,The Times of Harvey Milk,rl4134831617,2213,1
2000,38,Urban Legends: Final Cut,rl830047745,8505513,2539
2000,38,The Exorcist,rl1364231681,8175666,664
2000,38,Almost Famous,rl256083457,6926467,1193
2000,38,Bring It On,rl2085193217,4275380,2457
2000,38,The Watcher,rl7898625,3665640,2777
2000,38,Bait,rl3141895681,3365674,2352
2000,38,Nurse Betty,rl3244787201,3270176,1491
2000,38,What Lies Beneath,rl4084762113,2192119,1819
2000,38,Space Cowboys,rl3782247937,2156506,2170
2000,38,Woman on Top,rl1048217089,2008191,1085
2000,38,The Cell,rl3964175873,1604220,1903
2000,38,Scary Movie,rl4033840641,1311566,1678
2000,38,Nutty Professor II: The Klumps,rl2388428289,1227565,1210
2000,38,The Replacements,rl2624423425,1136149,1365
2000,38,The Original Kings of Comedy,rl1768326657,1105070,1082
2000,38,Duets,rl4149118465,935044,583
2000,38,The Art of War,rl2302838273,831130,1085
2000,38,Coyote Ugly,rl1900905985,813097,883
2000,38,Saving Grace,rl2456782337,694240,706
2000,38,Autumn in New York,rl826639873,689664,1182
2000,38,Highlander: Endgame,rl1331267073,647448,1331
2000,38,The Perfect Storm,rl661161473,520795,602
2000,38,The Way of the Gun,rl1652065793,442372,822
2000,38,X-Men,rl1383761409,431367,525
2000,38,The Crew,rl1414366721,409945,781
2000,38,Gladiator,rl2136245761,408297,522
2000,38,Bless the Child,rl4131882497,306708,446
2000,38,Chicken Run,rl1649116673,293355,510
2000,38,Hollow Man,rl4065953281,280168,398
2000,38,The Patriot,rl3244918273,278410,316
2000,38,The Tao of Steve,rl2843051521,251966,162
2000,38,The Kid,rl4216292865,239027,354
2000,38,Big Momma's House,rl38241793,189409,262
2000,38,Mission: Impossible II,rl1600292353,182284,327
2000,38,Shaft,rl2322499073,173724,303
2000,38,Michael Jordan to the Max,rl1348306433,167310,33
2000,38,Gone in 60 Seconds,rl2203354625,149199,179
2000,38,"Me, Myself & Irene",rl274892289,131654,224
2000,38,Croupier,rl2756544001,116886,131
2000,38,Pokémon the Movie 2000,rl443254273,113418,289
2000,38,Cirque du Soleil: Journey of Man,rl3964372481,111762,22
2000,38,Dinosaur,rl2605680129,110451,168
2000,38,Under Suspicion,rl2306246145,109863,19
2000,38,Uninvited Guest,rl3950413313,100835,35
2000,38,Mysteries of Egypt,rl2119271937,92988,17
2000,38,Dancer in the Dark,rl3276637697,91612,3
2000,38,The Girl on the Bridge,rl307529217,74450,31
2000,38,Thomas and the Magic Railroad,rl1198818817,70693,229
2000,38,Alien Adventure,rl3259008513,65830,8
2000,38,Urbania,rl1064928769,65081,14
2000,38,The Adventures of Rocky & Bullwinkle,rl2825684481,64330,165
2000,38,Extreme,rl3142616577,58939,11
2000,38,T-Rex: Back to the Cretaceous,rl2423752193,58793,18
2000,38,Backstage,rl1766163969,49818,95
2000,38,Goya in Bordeaux,rl710379009,47238,8
2000,38,Sunshine,rl2389870081,46340,101
2000,38,Shanghai Noon,rl4050552321,45366,92
2000,38,Godzilla 2000: Millennium,rl3176433153,43229,122
2000,38,MVP: Most Valuable Primate,rl459572737,43157,92
2000,38,Butterfly,rl3494479361,42863,66
2000,38,Turn It Up,rl628524545,39659,124
2000,38,The Eyes of Tammy Faye,rl3025176065,39258,39
2000,38,Solomon & Gaenor,rl1383106049,38580,22
2000,38,Aimee & Jaguar,rl2302707201,36632,15
2000,38,The Life and Times of Hank Greenberg,rl458655233,35727,28
2000,38,An Affair of Love,rl1228965377,32814,19
2000,38,Galapagos,rl1599440385,29769,10
2000,38,Love & Sex,rl559973889,29317,32
2000,38,The Fantasticks,rl3746596353,24176,6
2000,38,The Specials,rl3463480833,10131,2
2000,38,Prince of Central Park,rl4134241793,5810,4
2000,39,Remember the Titans,rl2892858881,20905831,1865
2000,39,The Exorcist,rl1364231681,7205523,1150
2000,39,Almost Famous,rl256083457,5570441,1635
2000,39,Urban Legends: Final Cut,rl830047745,4406105,2539
2000,39,Bring It On,rl2085193217,3008525,2466
2000,39,The Watcher,rl7898625,2280260,2636
2000,39,Nurse Betty,rl3244787201,2072981,1489
2000,39,Bait,rl3141895681,1731888,2010
2000,39,What Lies Beneath,rl4084762113,1644746,1674
2000,39,Beautiful,rl340035073,1409433,646
2000,39,Space Cowboys,rl3782247937,1402641,2006
2000,39,Woman on Top,rl1048217089,1101067,1086
2000,39,The Cell,rl3964175873,1040830,1423
2000,39,Scary Movie,rl4033840641,816607,1253
2000,39,The Original Kings of Comedy,rl1768326657,765434,1049
2000,39,The Replacements,rl2624423425,716798,1156
2000,39,Nutty Professor II: The Klumps,rl2388428289,678165,1085
2000,39,Coyote Ugly,rl1900905985,544249,725
2000,39,Saving Grace,rl2456782337,476308,632
2000,39,Duets,rl4149118465,461748,577
2000,39,The Art of War,rl2302838273,439233,720
2000,39,The Kid,rl4216292865,417840,630
2000,39,Best in Show,rl2302969345,413436,13
2000,39,Gone in 60 Seconds,rl2203354625,385595,435
2000,39,The Perfect Storm,rl661161473,372285,502
2000,39,Autumn in New York,rl826639873,367007,822
2000,39,X-Men,rl1383761409,354049,508
2000,39,Highlander: Endgame,rl1331267073,285185,737
2000,39,Gladiator,rl2136245761,273392,407
2000,39,The Tao of Steve,rl2843051521,217282,143
2000,39,The Patriot,rl3244918273,210110,311
2000,39,Chicken Run,rl1649116673,200996,518
2000,39,Girlfight,rl559187457,197896,28
2000,39,The Crew,rl1414366721,197822,514
2000,39,The Way of the Gun,rl1652065793,191160,405
2000,39,Hollow Man,rl4065953281,176389,271
2000,39,Michael Jordan to the Max,rl1348306433,152729,25
2000,39,Bless the Child,rl4131882497,144371,321
2000,39,Big Momma's House,rl38241793,143415,246
2000,39,Mission: Impossible II,rl1600292353,112807,258
2000,39,The Broken Hearts Club: A Romantic Comedy,rl1699317249,109694,7
2000,39,Dancer in the Dark,rl3276637697,106463,3
2000,39,"Me, Myself & Irene",rl274892289,89074,177
2000,39,Mysteries of Egypt,rl2119271937,88231,17
2000,39,T-Rex: Back to the Cretaceous,rl2423752193,84103,20
2000,39,Croupier,rl2756544001,81006,117
2000,39,Urbania,rl1064928769,78064,27
2000,39,The Girl on the Bridge,rl307529217,75039,48
2000,39,Shaft,rl2322499073,70429,177
2000,39,Pokémon the Movie 2000,rl443254273,64496,289
2000,39,Dinosaur,rl2605680129,61092,150
2000,39,Goya in Bordeaux,rl710379009,59586,17
2000,39,Deep in the Woods,rl1047168513,56119,29
2000,39,Alien Adventure,rl3259008513,55089,6
2000,39,Uninvited Guest,rl3950413313,54432,27
2000,39,Under Suspicion,rl2306246145,48916,19
2000,39,The Adventures of Rocky & Bullwinkle,rl2825684481,42875,128
2000,39,Extreme,rl3142616577,38615,11
2000,39,Siegfried & Roy: The Magic Box,rl1499170305,34146,14
2000,39,Galapagos,rl1599440385,33932,10
2000,39,Catfish in Black Bean Sauce,rl2538112513,29827,11
2000,39,Solas,rl1701873153,26634,10
2000,39,Butterfly,rl3494479361,26511,68
2000,39,Aimee & Jaguar,rl2302707201,26492,12
2000,39,Sunshine,rl2389870081,24451,64
2000,40,Meet the Parents,rl677545473,28623300,2614
2000,40,Remember the Titans,rl2892858881,19209998,2701
2000,40,Get Carter,rl4233463297,6637830,2315
2000,40,The Exorcist,rl1364231681,4441612,1150
2000,40,Digimon: The Movie,rl2924447233,4233304,1823
2000,40,Almost Famous,rl256083457,3718598,2085
2000,40,Urban Legends: Final Cut,rl830047745,2607635,2539
2000,40,Bring It On,rl2085193217,2262925,2382
2000,40,The Watcher,rl7898625,1145595,1749
2000,40,Nurse Betty,rl3244787201,1127921,1473
2000,40,What Lies Beneath,rl4084762113,1122562,1375
2000,40,Space Cowboys,rl3782247937,882774,1503
2000,40,Best in Show,rl2302969345,746871,53
2000,40,Bait,rl3141895681,674402,1026
2000,40,Beautiful,rl340035073,622332,646
2000,40,Dancer in the Dark,rl3276637697,565593,111
2000,40,The Cell,rl3964175873,529362,774
2000,40,Girlfight,rl559187457,495901,253
2000,40,The Original Kings of Comedy,rl1768326657,479884,912
2000,40,Nutty Professor II: The Klumps,rl2388428289,439560,792
2000,40,Scary Movie,rl4033840641,420686,761
2000,40,Woman on Top,rl1048217089,388020,595
2000,40,Coyote Ugly,rl1900905985,355185,523
2000,40,The Replacements,rl2624423425,346875,740
2000,40,X-Men,rl1383761409,340944,487
2000,40,Gone in 60 Seconds,rl2203354625,332598,399
2000,40,Chicken Run,rl1649116673,318799,656
2000,40,The Kid,rl4216292865,293229,483
2000,40,CyberWorld,rl3779954177,278199,21
2000,40,The Perfect Storm,rl661161473,264305,398
2000,40,Saving Grace,rl2456782337,242012,389
2000,40,Dinosaur,rl2605680129,211950,381
2000,40,Bamboozled,rl2806351361,190720,17
2000,40,Gladiator,rl2136245761,184742,249
2000,40,Autumn in New York,rl826639873,167707,433
2000,40,Duets,rl4149118465,160852,396
2000,40,The Way of the Gun,rl1652065793,151017,372
2000,40,The Art of War,rl2302838273,144240,308
2000,40,The Patriot,rl3244918273,138592,216
2000,40,The Tao of Steve,rl2843051521,137020,128
2000,40,Michael Jordan to the Max,rl1348306433,121582,23
2000,40,Bless the Child,rl4131882497,103623,167
2000,40,Big Momma's House,rl38241793,98272,182
2000,40,The Broken Hearts Club: A Romantic Comedy,rl1699317249,93069,8
2000,40,Hollow Man,rl4065953281,92001,168
2000,40,Highlander: Endgame,rl1331267073,90118,297
2000,40,Mysteries of Egypt,rl2119271937,84823,17
2000,40,Urbania,rl1064928769,69884,31
2000,40,Requiem for a Dream,rl2473428481,64770,2
2000,40,T-Rex: Back to the Cretaceous,rl2423752193,59793,19
2000,40,Cirque du Soleil: Journey of Man,rl3964372481,59212,19
2000,40,Mission: Impossible II,rl1600292353,59159,155
2000,40,The Girl on the Bridge,rl307529217,57565,46
2000,40,"Me, Myself & Irene",rl274892289,51307,103
2000,40,The Crew,rl1414366721,48812,181
2000,40,Galapagos,rl1599440385,44951,10
2000,40,Shikari,rl3228468737,40712,20
2000,40,Alien Adventure,rl3259008513,40379,6
2000,40,Goya in Bordeaux,rl710379009,38891,14
2000,40,Shaft,rl2322499073,38350,101
2000,40,Tigerland,rl2339669505,26715,5
2000,40,Bootmen,rl3209070081,13133,11
2000,40,All About Eve,rl843286017,10177,1
2000,40,Taboo,rl2121631233,9947,2
2000,41,Meet the Parents,rl677545473,21168385,2615
2000,41,Remember the Titans,rl2892858881,13057421,2726
2000,41,Lost Souls,rl2204206593,7954766,1970
2000,41,The Ladies Man,rl811566593,5426390,2022
2000,41,The Contender,rl3410658817,5363900,1516
2000,41,The Exorcist,rl1364231681,5235581,1655
2000,41,Dr. T & the Women,rl2538505729,5012867,1489
2000,41,Get Carter,rl4233463297,2916232,2315
2000,41,Almost Famous,rl256083457,2192827,2262
2000,41,Best in Show,rl2302969345,2137861,291
2000,41,Digimon: The Movie,rl2924447233,1936896,1825
2000,41,Bring It On,rl2085193217,1640250,2187
2000,41,Urban Legends: Final Cut,rl830047745,1207255,2221
2000,41,What Lies Beneath,rl4084762113,648531,1027
2000,41,Space Cowboys,rl3782247937,543431,1002
2000,41,Nurse Betty,rl3244787201,487585,1018
2000,41,Dancer in the Dark,rl3276637697,393186,123
2000,41,The Watcher,rl7898625,382365,879
2000,41,CyberWorld,rl3779954177,323702,29
2000,41,Nutty Professor II: The Klumps,rl2388428289,285135,538
2000,41,Chicken Run,rl1649116673,267412,615
2000,41,Bait,rl3141895681,245174,468
2000,41,The Original Kings of Comedy,rl1768326657,242319,533
2000,41,Gone in 60 Seconds,rl2203354625,233159,342
2000,41,Beautiful,rl340035073,227964,433
2000,41,The Cell,rl3964175873,220909,395
2000,41,Billy Elliot,rl1598522881,215681,10
2000,41,X-Men,rl1383761409,212015,328
2000,41,Coyote Ugly,rl1900905985,209833,364
2000,41,Girlfight,rl559187457,209482,253
2000,41,The Art of War,rl2302838273,204658,252
2000,41,Scary Movie,rl4033840641,197805,493
2000,41,The Kid,rl4216292865,194896,386
2000,41,Dinosaur,rl2605680129,160562,333
2000,41,The Broken Hearts Club: A Romantic Comedy,rl1699317249,153468,28
2000,41,The Perfect Storm,rl661161473,151098,169
2000,41,Woman on Top,rl1048217089,150825,386
2000,41,The Replacements,rl2624423425,135095,335
2000,41,Michael Jordan to the Max,rl1348306433,123743,20
2000,41,Saving Grace,rl2456782337,119349,213
2000,41,Gladiator,rl2136245761,114759,173
2000,41,Bamboozled,rl2806351361,105789,17
2000,41,Autumn in New York,rl826639873,101894,264
2000,41,Taxi 2,rl2440398337,98523,54
2000,41,The Tao of Steve,rl2843051521,90781,104
2000,41,Urbania,rl1064928769,82958,43
2000,41,Mysteries of Egypt,rl2119271937,80471,17
2000,41,The Way of the Gun,rl1652065793,77033,204
2000,41,Loser,rl2556528129,75677,176
2000,41,Big Momma's House,rl38241793,65081,129
2000,41,T-Rex: Back to the Cretaceous,rl2423752193,64496,17
2000,41,Cirque du Soleil: Journey of Man,rl3964372481,62104,11
2000,41,Galapagos,rl1599440385,61273,10
2000,41,The Patriot,rl3244918273,58928,153
2000,41,Bless the Child,rl4131882497,53714,89
2000,41,Highlander: Endgame,rl1331267073,47433,236
2000,41,Requiem for a Dream,rl2473428481,43877,2
2000,41,Catfish in Black Bean Sauce,rl2538112513,43314,15
2000,41,The Girl on the Bridge,rl307529217,41396,41
2000,41,Duets,rl4149118465,39580,177
2000,41,Place Vendôme,rl3714614785,38325,15
2000,41,Alien Adventure,rl3259008513,35897,6
2000,41,Siegfried & Roy: The Magic Box,rl1499170305,31636,12
2000,41,Mission: Impossible II,rl1600292353,30910,71
2000,41,Ratcatcher,rl862815745,10762,2
2000,42,Meet the Parents,rl677545473,16015185,2619
2000,42,Bedazzled,rl2118419969,13106526,2568
2000,42,Remember the Titans,rl2892858881,9920460,2801
2000,42,Pay It Forward,rl896042497,9631359,2130
2000,42,The Legend of Drunken Master,rl912164353,3845278,1342
2000,42,The Contender,rl3410658817,3486109,1571
2000,42,Lost Souls,rl2204206593,3237772,1970
2000,42,The Exorcist,rl1364231681,2910788,1708
2000,42,The Ladies Man,rl811566593,2813168,2043
2000,42,Dr. T & the Women,rl2538505729,2379758,1489
2000,42,Best in Show,rl2302969345,2162463,497
2000,42,Almost Famous,rl256083457,1240303,1707
2000,42,Get Carter,rl4233463297,1110244,1925
2000,42,Bring It On,rl2085193217,971805,1751
2000,42,Digimon: The Movie,rl2924447233,901455,1649
2000,42,Bamboozled,rl2806351361,569756,224
2000,42,Urban Legends: Final Cut,rl830047745,524513,1081
2000,42,Billy Elliot,rl1598522881,489415,37
2000,42,What Lies Beneath,rl4084762113,348471,697
2000,42,Dancer in the Dark,rl3276637697,328382,126
2000,42,Coyote Ugly,rl1900905985,310374,473
2000,42,CyberWorld,rl3779954177,310194,30
2000,42,Nutty Professor II: The Klumps,rl2388428289,238070,445
2000,42,Space Cowboys,rl3782247937,236677,601
2000,42,Chicken Run,rl1649116673,206383,458
2000,42,MVP: Most Valuable Primate,rl459572737,202540,205
2000,42,Nurse Betty,rl3244787201,190146,516
2000,42,The Broken Hearts Club: A Romantic Comedy,rl1699317249,175553,56
2000,42,Gone in 60 Seconds,rl2203354625,164431,267
2000,42,X-Men,rl1383761409,157751,280
2000,42,Beautiful,rl340035073,155377,371
2000,42,The Watcher,rl7898625,127940,366
2000,42,The Kid,rl4216292865,127376,279
2000,42,Bless the Child,rl4131882497,127269,310
2000,42,Dinosaur,rl2605680129,121682,253
2000,42,Scary Movie,rl4033840641,113029,334
2000,42,The Cell,rl3964175873,112431,232
2000,42,Girlfight,rl559187457,111435,229
2000,42,The Original Kings of Comedy,rl1768326657,109058,280
2000,42,Michael Jordan to the Max,rl1348306433,106336,17
2000,42,Bait,rl3141895681,88394,201
2000,42,Requiem for a Dream,rl2473428481,83137,5
2000,42,The Perfect Storm,rl661161473,81549,138
2000,42,Mysteries of Egypt,rl2119271937,78382,17
2000,42,Urbania,rl1064928769,68297,42
2000,42,Autumn in New York,rl826639873,65414,223
2000,42,Galapagos,rl1599440385,65222,10
2000,42,T-Rex: Back to the Cretaceous,rl2423752193,62794,13
2000,42,The Tao of Steve,rl2843051521,57818,76
2000,42,Taxi 2,rl2440398337,57473,54
2000,42,The Yards,rl1148880385,57339,8
2000,42,Cirque du Soleil: Journey of Man,rl3964372481,56026,9
2000,42,The Replacements,rl2624423425,55266,196
2000,42,Big Momma's House,rl38241793,50561,97
2000,42,The Art of War,rl2302838273,50272,144
2000,42,Catfish in Black Bean Sauce,rl2538112513,46948,15
2000,42,Goya in Bordeaux,rl710379009,40839,20
2000,42,Woman on Top,rl1048217089,40168,100
2000,42,Alien Adventure,rl3259008513,35815,6
2000,42,The Girl on the Bridge,rl307529217,31277,40
2000,42,Siegfried & Roy: The Magic Box,rl1499170305,20564,11
2000,42,Aimee & Jaguar,rl2302707201,19347,11
2000,42,The Way of the Gun,rl1652065793,18906,79
2000,42,Calle 54,rl776504833,8702,1
2000,42,Animal Factory,rl826443265,5746,1
2000,43,Meet the Parents,rl677545473,15048475,2647
2000,43,Book of Shadows: Blair Witch 2,rl2252834305,13223887,3317
2000,43,Remember the Titans,rl2892858881,8027728,2803
2000,43,Bedazzled,rl2118419969,7829426,2571
2000,43,Pay It Forward,rl896042497,6803726,2130
2000,43,The Little Vampire,rl794920449,5719627,2009
2000,43,Lucky Numbers,rl2086700545,4536625,2497
2000,43,The Contender,rl3410658817,2451799,1639
2000,43,The Legend of Drunken Master,rl912164353,2429386,1345
2000,43,Best in Show,rl2302969345,1827376,497
2000,43,The Exorcist,rl1364231681,1585848,1401
2000,43,The Ladies Man,rl811566593,1511455,1823
2000,43,Lost Souls,rl2204206593,1369140,1708
2000,43,Dr. T & the Women,rl2538505729,1288029,1204
2000,43,Almost Famous,rl256083457,695284,707
2000,43,Billy Elliot,rl1598522881,573744,37
2000,43,Mohabbatein,rl677742081,570000,53
2000,43,Bring It On,rl2085193217,398505,857
2000,43,Bamboozled,rl2806351361,357926,243
2000,43,Digimon: The Movie,rl2924447233,332195,958
2000,43,The Perfect Storm,rl661161473,316336,507
2000,43,The Yards,rl1148880385,314505,146
2000,43,Get Carter,rl4233463297,273588,539
2000,43,Dancer in the Dark,rl3276637697,257163,109
2000,43,CyberWorld,rl3779954177,221941,30
2000,43,Nutty Professor II: The Klumps,rl2388428289,200320,348
2000,43,Coyote Ugly,rl1900905985,196755,342
2000,43,What Lies Beneath,rl4084762113,181531,369
2000,43,The Nightmare Before Christmas,rl107447809,175022,72
2000,43,Two Family House,rl1819706881,137853,65
2000,43,Chicken Run,rl1649116673,135414,393
2000,43,The Broken Hearts Club: A Romantic Comedy,rl1699317249,122983,39
2000,43,Urban Legends: Final Cut,rl830047745,120145,282
2000,43,X-Men,rl1383761409,107631,199
2000,43,Gone in 60 Seconds,rl2203354625,103415,187
2000,43,Space Cowboys,rl3782247937,103329,311
2000,43,Hollow Man,rl4065953281,95007,165
2000,43,Michael Jordan to the Max,rl1348306433,94622,16
